task,seed,fold,model,pearson,rmse,mae,eta,expert_pearson,expert_rmse,expert_mae,selected_top_k,selected_alpha,selected_ratio,prior_type
WM,3232,0,A2,0.2333263625895401,11.207477960476417,9.423015936988147,0.0,-0.045442588108130386,11.36498547979107,9.088322045357218,15.0,,,matched
WM,3232,0,A3,0.2333263625895401,11.207477960476417,9.423015936988147,0.0,-0.03132728446364084,11.449932159615718,9.004949289626685,15.0,100.0,1.0,A3
WM,3232,0,A4,0.2333263625895401,11.207477960476417,9.423015936988147,0.0,-0.03132728446364084,11.449932159615718,9.004949289626685,15.0,100.0,1.0,A4
WM,3232,0,A5,0.23698689285309293,11.114832290859137,9.324055544487274,0.1,0.07061360506216652,11.447327361648089,9.345008350380773,25.0,0.001,0.0,A5
WM,3232,0,A6,0.2333263625895401,11.207477960476417,9.423015936988147,0.0,0.040941634904205174,11.372437459162203,9.160216786708068,10.0,10.0,1.0,A6
WM,3232,1,A0,0.3257703699755377,11.352593478360674,9.056128125446428,,,,,,,,matched
WM,3232,1,A1,0.3257703699755377,11.352593478360674,9.056128125446428,0.0,0.008362839061230337,12.65234609948099,10.050466356483728,,,,matched
WM,3232,1,A2,0.3257703699755377,11.352593478360674,9.056128125446428,0.0,0.01950398706772727,12.356860036607104,9.738931493751217,25.0,,,matched
WM,3232,1,A3,0.3257703699755377,11.352593478360674,9.056128125446428,0.0,0.01950398706772727,12.356860036607104,9.738931493751217,25.0,0.001,0.0,A3
WM,3232,1,A4,0.3257703699755377,11.352593478360674,9.056128125446428,0.0,0.01950398706772727,12.356860036607104,9.738931493751217,25.0,0.001,0.0,A4
WM,3232,1,A5,0.3257703699755377,11.352593478360674,9.056128125446428,0.0,-0.027963054041624795,12.280209696125773,9.82211336858913,15.0,0.001,0.0,A5
WM,3232,1,A6,0.3257703699755377,11.352593478360674,9.056128125446428,0.0,-0.05718053320694189,11.97839202781183,9.710867617088873,5.0,1000.0,1.0,A6
WM,3232,2,A0,0.38735734676626915,10.920102118854887,9.222847308791273,,,,,,,,matched
WM,3232,2,A1,0.38735734676626915,10.920102118854887,9.222847308791273,0.0,-0.050467526889672196,11.89815233687515,10.131318585806822,,,,matched
WM,3232,2,A2,0.38735734676626915,10.920102118854887,9.222847308791273,0.0,0.0657321606563691,11.883467329512726,10.130127212277605,10.0,,,matched
WM,3232,2,A3,0.38735734676626915,10.920102118854887,9.222847308791273,0.0,0.0657321606563691,11.883467329512726,10.130127212277605,10.0,0.001,0.0,A3
WM,3232,2,A4,0.38735734676626915,10.920102118854887,9.222847308791273,0.0,0.0657321606563691,11.883467329512726,10.130127212277605,10.0,0.001,0.0,A4
WM,3232,2,A5,0.38450912616842675,10.985441376788247,9.284298285580597,0.35000000000000003,-0.07897415903135718,11.857506125875837,10.083820154515298,5.0,1000.0,1.0,A5
WM,3232,2,A6,0.38735734676626915,10.920102118854887,9.222847308791273,0.0,0.0007533095764433104,11.898976099970591,10.071062967023462,5.0,0.001,0.0,A6
WM,3232,3,A0,0.19407841450001298,12.34011323838034,9.948981810291047,,,,,,,,matched
WM,3232,3,A1,0.19407841450001298,12.34011323838034,9.948981810291047,0.0,-0.12639339249611845,12.493167066978105,10.057348160128996,,,,matched
WM,3232,3,A2,0.19407841450001298,12.34011323838034,9.948981810291047,0.0,-0.0187532812465959,12.595611234213095,10.129916956255377,25.0,,,matched
WM,3232,3,A3,0.19407841450001298,12.34011323838034,9.948981810291047,0.0,-0.026980117469883894,12.567720331854071,10.119744972965254,25.0,100.0,0.3,A3
WM,3232,3,A4,0.19407841450001298,12.34011323838034,9.948981810291047,0.0,-0.026980117469883894,12.567720331854071,10.119744972965254,25.0,100.0,0.3,A4
WM,3232,3,A5,0.19407841450001298,12.34011323838034,9.948981810291047,0.0,0.07330826911765444,12.281695468881725,9.904278623644444,10.0,10.0,0.3,A5
WM,3232,3,A6,0.19407841450001298,12.34011323838034,9.948981810291047,0.0,-0.238361843221607,12.975514962223777,10.425186723531272,25.0,100.0,0.1,A6
WM,3232,4,A0,0.15543125785742162,10.047599535450848,8.069573457908579,,,,,,,,matched
WM,3232,4,A1,0.15543125785742162,10.047599535450848,8.069573457908579,0.0,0.043828066665172735,9.696309273992807,7.738364078354159,,,,matched
WM,3232,4,A2,0.15543125785742162,10.047599535450848,8.069573457908579,0.0,0.09553743182468638,9.728160124219492,7.41498973276993,10.0,,,matched
WM,3232,4,A3,0.15543125785742162,10.047599535450848,8.069573457908579,0.0,0.09553743182468638,9.728160124219492,7.41498973276993,10.0,0.001,0.0,A3
WM,3232,4,A4,0.15543125785742162,10.047599535450848,8.069573457908579,0.0,0.09553743182468638,9.728160124219492,7.41498973276993,10.0,0.001,0.0,A4
WM,3232,4,A5,0.15543125785742162,10.047599535450848,8.069573457908579,0.0,0.10495263551162018,9.6870360766404,7.706140188166269,15.0,1000.0,1.0,A5
WM,3232,4,A6,0.15543125785742162,10.047599535450848,8.069573457908579,0.0,-0.06238134436456136,9.740289032616042,7.76489327716956,15.0,1000.0,1.0,A6
WM,3333,0,A0,0.24744371399812712,11.514712372949724,9.258773517215564,,,,,,,,matched
WM,3333,0,A1,0.18891929716014805,11.642394323293738,9.283340568645155,0.2,-0.23072773700746918,13.655299483559522,10.649711569646817,,,,matched
WM,3333,0,A2,0.24744371399812712,11.514712372949724,9.258773517215564,0.0,-0.08681610069499526,12.056278670794422,9.626537025211478,5.0,,,matched
WM,3333,0,A3,0.24744371399812712,11.514712372949724,9.258773517215564,0.0,-0.08681610069499526,12.056278670794422,9.626537025211478,5.0,0.001,0.0,A3
WM,3333,0,A4,0.24744371399812712,11.514712372949724,9.258773517215564,0.0,-0.08681610069499526,12.056278670794422,9.626537025211478,5.0,0.001,0.0,A4
WM,3333,0,A5,0.24744371399812712,11.514712372949724,9.258773517215564,0.0,-0.18306144279332426,11.925856734900828,9.42115988529735,25.0,1000.0,1.0,A5
