seed,fold,model,lambda_amp,lambda_prior,alpha_WM,alpha_FI,eligible,selected,fisher,WM_pearson,WM_rmse,WM_mae,FI_pearson,FI_rmse,FI_mae
3939,0,C0,1.0,0.0,0.5,1.0,True,False,-0.03629729539410805,-0.02817037288417167,12.26899856935251,9.827237506167688,-0.04438757647994669,5.413512421823011,4.4402676784674995
3939,0,C0,1.0,0.0,0.75,0.0,False,False,-0.03834791073211075,-0.028781231409931066,12.321172486711674,9.877804468587405,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C0,1.0,0.0,0.75,0.25,False,False,-0.038115964120900826,-0.028781231409931066,12.321172486711674,9.877804468587405,-0.04740718289663699,5.235288716794305,4.333800625592181
3939,0,C0,1.0,0.0,0.75,0.5,False,False,-0.03770798840409965,-0.028781231409931066,12.321172486711674,9.877804468587405,-0.04659303395353709,5.28587408968273,4.362380428281726
3939,0,C0,1.0,0.0,0.75,0.75,False,False,-0.03718686714224309,-0.028781231409931066,12.321172486711674,9.877804468587405,-0.04555300391682316,5.345380044766881,4.398705462174434
3939,0,C0,1.0,0.0,0.75,1.0,False,False,-0.03660297253134391,-0.028781231409931066,12.321172486711674,9.877804468587405,-0.04438757647994669,5.413512421823011,4.4402676784674995
3939,0,C0,1.0,0.0,1.0,0.0,False,False,-0.03861944731535685,-0.029323846182141577,12.377362026548706,9.930638569808302,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C0,1.0,0.0,1.0,0.25,False,False,-0.038387500704146926,-0.029323846182141577,12.377362026548706,9.930638569808302,-0.04740718289663699,5.235288716794305,4.333800625592181
3939,0,C0,1.0,0.0,1.0,0.5,False,False,-0.03797952498734575,-0.029323846182141577,12.377362026548706,9.930638569808302,-0.04659303395353709,5.28587408968273,4.362380428281726
3939,0,C0,1.0,0.0,1.0,0.75,False,False,-0.0374584037254892,-0.029323846182141577,12.377362026548706,9.930638569808302,-0.04555300391682316,5.345380044766881,4.398705462174434
3939,0,C0,1.0,0.0,1.0,1.0,False,False,-0.03687450911459002,-0.029323846182141577,12.377362026548706,9.930638569808302,-0.04438757647994669,5.413512421823011,4.4402676784674995
3939,0,C0,10.0,0.0,0.0,0.0,True,False,-0.037318946871407854,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C0,10.0,0.0,0.0,0.25,False,False,-0.03839837029948407,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.05002369719338824,5.226878317837194,4.334632514992808
3939,0,C0,10.0,0.0,0.0,0.5,False,False,-0.03933173654326182,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.05188558239790438,5.263108287064065,4.360855129789737
3939,0,C0,10.0,0.0,0.0,0.75,False,False,-0.04013304185299629,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.05348374434823482,5.302508148724825,4.389003071569225
3939,0,C0,10.0,0.0,0.0,1.0,False,False,-0.04081692653992319,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.05484750058899458,5.345007804228988,4.419495395977369
3939,0,C0,10.0,0.0,0.25,0.0,True,False,-0.03736833326374711,-0.026823591476810106,12.203620542414317,9.763876603302837,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C0,10.0,0.0,0.25,0.25,False,False,-0.03844775669182333,-0.026823591476810106,12.203620542414317,9.763876603302837,-0.05002369719338824,5.226878317837194,4.334632514992808
3939,0,C0,10.0,0.0,0.25,0.5,False,False,-0.03938112293560108,-0.026823591476810106,12.203620542414317,9.763876603302837,-0.05188558239790438,5.263108287064065,4.360855129789737
3939,0,C0,10.0,0.0,0.25,0.75,False,False,-0.04018242824533555,-0.026823591476810106,12.203620542414317,9.763876603302837,-0.05348374434823482,5.302508148724825,4.389003071569225
