seed,fold,model,r_WM,rmse_WM,mae_WM,r_FI,rmse_FI,mae_FI,alpha_WM,alpha_FI
3939,3,C4,-0.04351300683466946,12.798064855111983,10.426735627864511,0.38874171711820255,5.859377044401414,4.607938722738773,0.0,1.0
3939,4,A0,0.37454539288646066,10.367081134777422,8.463422717235572,0.44947516951682354,4.41507601470255,3.741835425905391,0.0,0.0
3939,4,B0,0.2622795693769717,14.185605033740673,10.942735789327271,0.16490726894306265,6.4516601052073925,5.271251824114134,1.0,1.0
3939,4,B1,0.3560216912578693,10.794095445026478,8.580989305192618,0.20314173990894388,7.016471410748359,5.570404826652055,1.0,1.0
3939,4,C0,0.12858723343424067,17.797021415219728,14.36541568815107,0.15247672354706432,7.382454821995439,5.976236845919637,1.0,1.0
3939,4,C1,0.2962061280290386,13.33423735781866,10.319655997262515,0.44947516951682354,4.41507601470255,3.741835425905391,1.0,0.0
3939,4,C2,0.1592936126630508,15.807058250529268,11.870847855086817,0.3014366367928846,5.9004413088370455,4.748917247418366,1.0,1.0
3939,4,C3,0.31491236085415186,13.077193357070914,10.763871851917111,0.3305151843208896,5.179612623693649,4.348522293692745,1.0,1.0
3939,4,C4,0.2728478311500194,16.353288184179984,13.324566559985048,0.2316465019747539,7.0804315144942835,5.403412459984295,1.0,1.0
4040,0,A0,0.34681985485282557,11.529486197866133,9.137989990707108,0.502022228943425,4.286538953274729,3.5293635053118013,0.0,0.0
4040,0,B0,0.23891034237591866,13.68139356099523,11.088794662214429,0.425143626136423,6.000830468708765,4.770931531003914,1.0,1.0
4040,0,B1,0.12362676606914104,17.793724977059643,13.847223924082238,0.40178805520683214,5.002579464030481,3.9791296771809557,1.0,1.0
4040,0,C0,0.21583155653415925,13.396635365583032,10.889217913511798,0.4155382030829752,4.695102051990429,3.771499267375277,1.0,1.0
4040,0,C1,0.20364779165212343,17.21853891808151,13.488404934455406,0.502022228943425,4.286538953274729,3.5293635053118013,1.0,0.0
4040,0,C2,0.19216113949928654,14.647031737947607,11.04234711684211,0.4980445490981357,4.780546992960026,3.773927160658702,1.0,1.0
4040,0,C3,0.14808117984052216,15.71281932030459,12.194763773827884,0.26744233336586454,5.8891642617474895,4.618896288037901,1.0,1.0
4040,0,C4,0.09824250696773222,17.991752489522014,14.277149170568746,0.3035708450297592,6.01115710158673,4.745501157343064,1.0,1.0
4040,1,A0,0.25815100448546136,11.49525311630351,8.646436635441608,0.41891148649825405,4.592253684135107,3.738553862513157,0.0,0.0
4040,1,B0,0.14571728025888686,16.922213328167913,13.302520206903036,0.21539335168236864,7.953318102327448,6.4558755503632055,1.0,1.0
4040,1,B1,0.15073695538448845,14.61699994924344,11.228710631667346,0.41891148649825405,4.592253684135107,3.738553862513157,1.0,0.0
4040,1,C0,0.022007654212844577,19.83723191471639,15.812903704811662,0.2815435192775038,4.979659725464692,3.97100907393522,1.0,0.25
4040,1,C1,0.06981852937282988,17.574362991966215,13.209308100029121,0.125597241581658,8.17757692193609,6.455031641200458,1.0,1.0
4040,1,C2,0.16463673368335485,18.53108861824853,14.609729048588804,0.29884772872230797,7.122629707174108,5.501057663137716,1.0,1.0
4040,1,C3,0.173137941700945,14.423997553058722,11.057736391964815,0.19148721910132827,6.302359875710155,4.723198855096935,1.0,1.0
4040,1,C4,0.28386592499621377,12.84755564541486,9.320648526141857,0.41891148649825405,4.592253684135107,3.738553862513157,1.0,0.0
4040,2,A0,0.31823311390103215,11.095369874401976,8.983834314259775,0.46848233581869814,4.584011826602977,3.8701487859441963,0.0,0.0
4040,2,B0,0.2555388051671576,12.714430197729529,10.684710440206576,0.24037334444897318,6.327918210493208,4.957523988348367,1.0,1.0
4040,2,B1,0.20182117839709884,17.315305976179573,13.664241759339003,0.31722638160442573,6.257249634853054,4.902483766060063,1.0,1.0
4040,2,C0,0.30952708133093987,12.309545526057933,10.144893603020776,0.46848233581869814,4.584011826602977,3.8701487859441963,1.0,0.0
4040,2,C1,0.07508550380533857,18.624229457226967,14.647743857191264,0.29124240440427973,6.567068337678651,5.090190691245647,1.0,1.0
4040,2,C2,0.26793304114312333,13.031409852518989,10.736958552587929,0.3372290552223081,5.333011788092293,4.285337000750658,1.0,1.0
4040,2,C3,0.21877388741901732,13.729339785963054,11.321694302582804,0.40585965926085893,5.128864970311093,4.076410763214559,1.0,1.0
4040,2,C4,0.07490160548191042,19.03790923969697,14.973244754977635,0.21407259217298674,6.923237716375854,5.28377390836927,1.0,1.0
4040,3,A0,0.24464490715532708,10.915145910076541,8.95515907254214,0.33613088876634883,4.473886739865309,3.6806273806621372,0.0,0.0
4040,3,B0,0.029455189083549438,20.47988925708071,16.23649106984832,0.33250803466826767,4.925752946137962,3.946032580243927,1.0,1.0
4040,3,B1,0.11607074563178592,15.98818711243095,13.301612266783122,0.2800393692960531,6.615442527797825,5.301659080815394,1.0,1.0
4040,3,C0,0.24464490715532708,10.915145910076541,8.95515907254214,0.23039972724962854,5.867609345652863,4.70951098296327,0.0,1.0
4040,3,C1,0.13473955067364848,15.417696183408994,12.258143048379575,0.3230474196443887,5.573287244648775,4.414294932233296,1.0,1.0
4040,3,C2,0.17787501007555098,13.729497469314929,10.712635833311857,0.4024745074008532,5.205691171428852,4.1600170260334295,1.0,1.0
4040,3,C3,0.12378958627409156,14.817754640766916,11.957388313939207,0.31685226304759384,5.128669604860412,4.273512762646626,1.0,1.0
4040,3,C4,0.24464490715532708,10.915145910076541,8.95515907254214,0.2678542139344968,6.171845211520731,4.860666137403151,0.0,1.0
4040,4,A0,0.22847853806648522,10.79953871346097,8.809226795837544,0.39006348732445123,4.223844214703566,3.661105970317661,0.0,0.0
4040,4,B0,0.21442994450518651,14.98289651047116,11.515594238170761,0.35307070327696705,5.380746781102718,4.4415242139164635,1.0,1.0
4040,4,B1,0.20300950697584297,12.215521040501146,9.744663052536518,0.3185173898599783,6.022711171270417,4.764722204204013,1.0,1.0
4040,4,C0,0.17025729881959412,14.045302613004148,10.27707558129226,0.403576614571202,4.8179820250360486,3.8203096205618396,1.0,1.0
4040,4,C1,0.3062417175025169,13.854538054006982,10.741986693826615,0.24057985390930725,5.335617884648324,4.60487226000946,1.0,1.0
4040,4,C2,0.19269825938973417,14.31491546912604,11.297860014034036,0.2237406138969576,5.575442222977206,4.612440361755134,1.0,1.0
4040,4,C3,0.2073544171899227,11.777291621987578,9.488030080136461,0.34421028568544915,4.451771093116197,3.7005849829349886,1.0,1.0
4040,4,C4,0.21719116739787658,15.151147523971314,12.600229030193768,0.30771689977527866,6.321593083291561,5.045218618230016,1.0,1.0
4141,0,A0,0.10166224303218618,10.816252469436842,8.629564308723054,0.34748360801586803,4.575604921675572,3.898026645527329,0.0,0.0
4141,0,B0,0.06046572031928525,19.01408097275098,15.576767643805704,0.17840939120551055,7.01096437903943,5.431533876261314,1.0,1.0
4141,0,B1,-0.01791638386926356,17.35565170382868,13.642162680027509,0.1936435655476162,5.588826529359496,4.424713787922311,1.0,1.0
4141,0,C0,0.10166224303218618,10.816252469436842,8.629564308723054,0.1840608579905708,7.089970811487751,5.908483003372774,0.0,1.0
