edge_index,roi_i_0based,roi_j_0based,roi_i_1based,roi_j_1based,mean_signed_coef,mean_abs_coef,median_abs_coef,rank_mean_abs,roi_i_name,roi_j_name,top10_frequency,top20_frequency,top50_frequency,sign_consistency
5337,63,109,64,110,-0.02637429767801192,0.026573285543778417,0.014178309291619364,1930,SupraMarginal_R,Vermis_3,0.0,0.0,0.0,0.98
6503,97,102,98,103,-0.023418513298641527,0.026567518835482536,0.019311046414169517,1931,Cerebelum_4_5_R,Cerebelum_8_L,0.0,0.0,0.0,0.92
3768,39,64,40,65,0.017998801298535504,0.026563780270495444,0.01524627391293813,1932,ParaHippocampal_R,Angular_L,0.0,0.0,0.0,0.8
665,5,106,6,107,-0.01971457815105026,0.026561828057278105,0.013592079807930675,1933,Frontal_Sup_Orb_R,Cerebelum_10_L,0.0,0.0,0.0,0.8
3812,39,108,40,109,-0.026561046465378043,0.026561046465378043,0.021060355223382794,1934,ParaHippocampal_R,Vermis_1_2,0.0,0.0,0.0,1.0
2900,28,87,29,88,-0.023711144192257325,0.026550379740334484,0.011163442358137828,1935,Insula_L,Temporal_Pole_Mid_R,0.0,0.0,0.0,0.74
5298,63,70,64,71,-0.013583565232653605,0.026549977482412394,0.020611855603419493,1936,SupraMarginal_R,Caudate_L,0.0,0.0,0.0,0.78
2541,24,82,25,83,-0.02280643165836542,0.026549073780772193,0.013077970180081422,1937,Frontal_Med_Orb_L,Temporal_Pole_Sup_L,0.0,0.0,0.0,0.84
2698,26,60,27,61,0.019257833530707723,0.026543178914709836,0.013387783081218076,1938,Rectus_L,Parietal_Inf_L,0.0,0.0,0.0,0.82
4372,47,96,48,97,-0.02654196747136582,0.02654196747136582,0.026101554874092076,1939,Lingual_R,Cerebelum_4_5_L,0.0,0.0,0.0,1.0
4815,54,91,55,92,0.026517526335562844,0.026517526335562844,0.018302968477438078,1940,Fusiform_L,Cerebelum_Crus1_R,0.0,0.0,0.0,1.0
2306,22,30,23,31,0.023939041816554773,0.026513531568893293,0.015531646818033965,1941,Frontal_Sup_Medial_L,Cingulum_Ant_L,0.0,0.0,0.0,0.74
5941,77,90,78,91,0.007237478564363067,0.026512281372770313,0.014842584277022192,1942,Thalamus_R,Cerebelum_Crus1_L,0.0,0.0,0.0,0.64
1818,16,115,17,116,-0.0265072497629163,0.0265072497629163,0.025619967553600978,1943,Rolandic_Oper_L,Vermis_10,0.0,0.0,0.0,1.0
4304,46,96,47,97,-0.026497738791708515,0.026497738791708515,0.02426481441064585,1944,Lingual_L,Cerebelum_4_5_L,0.0,0.0,0.0,1.0
2317,22,41,23,42,-0.026491267829066016,0.026491267829066016,0.02323182776725341,1945,Frontal_Sup_Medial_L,Amygdala_R,0.0,0.0,0.0,1.0
4361,47,85,48,86,0.02646490042620102,0.02646490042620102,0.020820585206570992,1946,Lingual_R,Temporal_Mid_R,0.0,0.0,0.0,1.0
1689,15,85,16,86,0.001000668980821,0.026457951454682105,0.019628159181587772,1947,Frontal_Inf_Orb_R,Temporal_Mid_R,0.0,0.0,0.0,0.62
955,8,72,9,73,0.02293280747499538,0.02644813304126901,0.01820495859379146,1948,Frontal_Mid_Orb_L,Putamen_L,0.0,0.0,0.0,0.9
3066,30,82,31,83,-0.024248217473520035,0.02644657538959402,0.01738829977159157,1949,Cingulum_Ant_L,Temporal_Pole_Sup_L,0.0,0.0,0.0,0.92
460,4,11,5,12,0.017736134881830255,0.026445172940112453,0.016065195695050993,1950,Frontal_Sup_Orb_L,Frontal_Inf_Oper_R,0.0,0.0,0.0,0.68
5752,72,101,73,102,-0.00023512414479371632,0.026435040192566123,0.01513130763030698,1951,Putamen_L,Cerebelum_7b_R,0.0,0.0,0.0,0.64
1417,13,14,14,15,0.01587636695254115,0.0264316384688532,0.018060294268520974,1952,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,0.0,0.0,0.0,0.86
3484,35,90,36,91,0.02538372091402847,0.02641503854517044,0.014472960703753781,1953,Cingulum_Post_R,Cerebelum_Crus1_L,0.0,0.0,0.0,0.9
2894,28,81,29,82,-0.013939677245392494,0.026404987302341195,0.014698482652638838,1954,Insula_L,Temporal_Sup_R,0.0,0.0,0.0,0.52
5345,64,66,65,67,0.011515686918771506,0.026392954306907867,0.014555111170230933,1955,Angular_L,Precuneus_L,0.0,0.0,0.0,0.72
3246,32,95,33,96,0.02600602908058308,0.026381073272688762,0.01480411257514682,1956,Cingulum_Mid_L,Cerebelum_3_R,0.0,0.0,0.0,0.94
1890,17,89,18,90,0.026379199423373533,0.026379199423373533,0.01906733197297071,1957,Rolandic_Oper_R,Temporal_Inf_R,0.0,0.0,0.0,1.0
2075,19,81,20,82,-0.012485723054798526,0.026374895062326518,0.009132397750826273,1958,Supp_Motor_Area_R,Temporal_Sup_R,0.0,0.0,0.0,0.52
540,4,91,5,92,0.015632712172667526,0.02637195029127416,0.01254500914487612,1959,Frontal_Sup_Orb_L,Cerebelum_Crus1_R,0.0,0.0,0.0,0.78
5428,65,99,66,100,0.026352191260426018,0.026352191260426018,0.024231831132286344,1960,Angular_R,Cerebelum_6_R,0.0,0.0,0.04,1.0
2779,27,53,28,54,-0.0263520054349926,0.0263520054349926,0.024091806142651093,1961,Rectus_R,Occipital_Inf_R,0.0,0.0,0.0,1.0
4736,53,73,54,74,0.026287038260174388,0.026344227503434285,0.020729275610817995,1962,Occipital_Inf_R,Putamen_R,0.0,0.0,0.0,0.98
2530,24,71,25,72,0.007721835343176709,0.0263063486069312,0.0155084134268412,1963,Frontal_Med_Orb_L,Caudate_R,0.0,0.0,0.0,0.84
6220,85,101,86,102,-0.00533676582519925,0.026282936308278746,0.017162789196327057,1964,Temporal_Mid_R,Cerebelum_7b_R,0.0,0.0,0.0,0.66
3711,38,83,39,84,0.0258987735191188,0.026271160680671212,0.022397392967035332,1965,ParaHippocampal_L,Temporal_Pole_Sup_R,0.0,0.0,0.0,0.94
733,6,65,7,66,0.026266696191448433,0.026266696191448433,0.022441511410476775,1966,Frontal_Mid_L,Angular_R,0.0,0.0,0.04,1.0
5967,78,79,79,80,0.026266585223764852,0.026266585223764852,0.025560193036103726,1967,Heschl_L,Heschl_R,0.0,0.0,0.0,1.0
6061,80,102,81,103,-0.007189078901010122,0.026238831504593597,0.0193675788358554,1968,Temporal_Sup_L,Cerebelum_8_L,0.0,0.0,0.0,0.66
6087,81,94,82,95,-0.006393718451839191,0.02623327419953676,0.013944180193811294,1969,Temporal_Sup_R,Cerebelum_3_L,0.0,0.0,0.0,0.62
3042,30,58,31,59,-0.026091165324586753,0.026231679936299747,0.020654072382822006,1970,Cingulum_Ant_L,Parietal_Sup_L,0.0,0.04,0.1,0.94
2677,26,39,27,40,-0.025453597832801753,0.026224835713811064,0.014675062576669123,1971,Rectus_L,ParaHippocampal_R,0.0,0.0,0.0,0.98
5433,65,104,66,105,0.026216703023460984,0.026216703023460984,0.02438707496653358,1972,Angular_R,Cerebelum_9_L,0.0,0.0,0.0,1.0
3000,29,101,30,102,-0.02494232293835509,0.026212407378831654,0.01419394991015458,1973,Insula_R,Cerebelum_7b_R,0.0,0.0,0.0,0.92
6219,85,100,86,101,-0.002158739655365084,0.026196935217898884,0.01759268855650365,1974,Temporal_Mid_R,Cerebelum_7b_L,0.0,0.0,0.0,0.66
6346,90,92,91,93,0.005593891533884674,0.02617995651910197,0.014433704663511711,1975,Cerebelum_Crus1_L,Cerebelum_Crus2_L,0.0,0.0,0.0,0.6
1122,10,28,11,29,-0.025829814719414906,0.02616058810842032,0.01781747073428867,1976,Frontal_Inf_Oper_L,Insula_L,0.02,0.06,0.16,0.9
5868,75,94,76,95,-0.016379397607484063,0.026142055928348375,0.013866662168893623,1977,Pallidum_R,Cerebelum_3_L,0.0,0.0,0.0,0.8
5821,74,87,75,88,0.021741291144189837,0.026129628312540034,0.01377150888412322,1978,Pallidum_L,Temporal_Pole_Mid_R,0.0,0.0,0.0,0.92
97,0,98,1,99,-0.025012384903421753,0.02612646618147458,0.01574711323927836,1979,Precentral_L,Cerebelum_6_L,0.0,0.0,0.0,0.98
519,4,70,5,71,0.015533702868047308,0.02612219964433296,0.014587206457322227,1980,Frontal_Sup_Orb_L,Caudate_L,0.0,0.0,0.0,0.76
2736,26,98,27,99,-0.022159443793720125,0.026120349643470823,0.010522319749969165,1981,Rectus_L,Cerebelum_6_L,0.0,0.0,0.0,0.72
2635,25,86,26,87,-0.013586641232265917,0.026096878208090025,0.015791888272358612,1982,Frontal_Med_Orb_R,Temporal_Pole_Mid_L,0.0,0.0,0.0,0.8
1323,12,22,13,23,-0.015083333863145617,0.026089216471992995,0.012779017726345897,1983,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,0.0,0.0,0.0,0.52
4685,52,84,53,85,0.026076517339727566,0.026076517339727566,0.019921330089257477,1984,Occipital_Inf_L,Temporal_Mid_L,0.0,0.0,0.0,1.0
5635,70,71,71,72,0.0185036265397829,0.026076277823627914,0.01162512170127979,1985,Caudate_L,Caudate_R,0.0,0.0,0.0,0.76
4792,54,68,55,69,-0.026051032752432254,0.026051032752432254,0.026244515741643284,1986,Fusiform_L,Paracentral_Lobule_L,0.0,0.0,0.0,1.0
4810,54,86,55,87,0.02603758396413973,0.02603758396413973,0.020577862741447277,1987,Fusiform_L,Temporal_Pole_Mid_L,0.0,0.0,0.0,1.0
4383,47,107,48,108,-0.026037245639690062,0.026037245639690062,0.013761545936744314,1988,Lingual_R,Cerebelum_10_R,0.0,0.0,0.0,1.0
2361,22,85,23,86,-0.019405684810274347,0.026010238640765224,0.015477282497063885,1989,Frontal_Sup_Medial_L,Temporal_Mid_R,0.0,0.0,0.0,0.88
6071,80,112,81,113,0.0255438377849968,0.0260027628535037,0.014331204205186176,1990,Temporal_Sup_L,Vermis_7,0.0,0.0,0.0,0.82
5750,72,99,73,100,-0.00900810143359301,0.026002187979563704,0.016399335786463937,1991,Putamen_L,Cerebelum_6_R,0.0,0.0,0.0,0.62
3173,31,105,32,106,-0.0173085708262744,0.025998807781463226,0.010704769156840514,1992,Cingulum_Ant_R,Cerebelum_9_R,0.0,0.0,0.0,0.52
5473,66,95,67,96,0.0259198510954151,0.025966446302018095,0.022566699307442033,1993,Precuneus_L,Cerebelum_3_R,0.0,0.0,0.0,0.98
1372,12,71,13,72,0.017327385699311054,0.02595570483448592,0.012219425033256626,1994,Frontal_Inf_Tri_L,Caudate_R,0.0,0.0,0.0,0.68
2105,19,111,20,112,0.02549901743119497,0.025952519982629093,0.020096454552028943,1995,Supp_Motor_Area_R,Vermis_6,0.0,0.0,0.0,0.82
1052,9,63,10,64,-0.003177486784528688,0.02594878020457286,0.0140216438837144,1996,Frontal_Mid_Orb_R,SupraMarginal_R,0.0,0.0,0.0,0.66
3652,37,101,38,102,-0.011549590731811358,0.025945484005575708,0.011822765496107304,1997,Hippocampus_R,Cerebelum_7b_R,0.0,0.0,0.0,0.76
3247,32,96,33,97,-0.0259411232711345,0.0259411232711345,0.019042797841735567,1998,Cingulum_Mid_L,Cerebelum_4_5_L,0.0,0.0,0.0,1.0
3636,37,85,38,86,-0.023253598420334035,0.025934535533692224,0.015398065299439621,1999,Hippocampus_R,Temporal_Mid_R,0.0,0.0,0.0,0.96
6141,82,115,83,116,-0.025932638123808235,0.025932638123808235,0.021222766538955804,2000,Temporal_Pole_Sup_L,Vermis_10,0.0,0.0,0.0,1.0
5836,74,102,75,103,-0.021989557922783273,0.025928970805897324,0.012243067635021468,2001,Pallidum_L,Cerebelum_8_L,0.0,0.0,0.0,0.84
910,8,27,9,28,0.024122888834324344,0.025921851943319883,0.015853745067568425,2002,Frontal_Mid_Orb_L,Rectus_R,0.0,0.0,0.0,0.88
2100,19,106,20,107,-0.018774798538587874,0.025921243373206795,0.01220692959702055,2003,Supp_Motor_Area_R,Cerebelum_10_L,0.0,0.0,0.0,0.82
2402,23,34,24,35,-0.025406106843245492,0.025895246046113415,0.012033144407608127,2004,Frontal_Sup_Medial_R,Cingulum_Post_L,0.0,0.0,0.0,0.96
79,0,80,1,81,-0.02303617283619241,0.02589291781581996,0.014823806061143155,2005,Precentral_L,Temporal_Sup_L,0.0,0.0,0.0,0.86
2339,22,63,23,64,-0.0248779981857042,0.02587290623327773,0.016811616547385562,2006,Frontal_Sup_Medial_L,SupraMarginal_R,0.0,0.0,0.0,0.96
3917,41,64,42,65,-0.02402538586984536,0.025868563250374853,0.012248993530813157,2007,Amygdala_R,Angular_L,0.0,0.0,0.0,0.88
2743,26,105,27,106,0.025381674060852524,0.025858809626195075,0.016287903063968125,2008,Rectus_L,Cerebelum_9_R,0.0,0.0,0.0,0.92
5518,67,92,68,93,-0.025311224131740934,0.025848825674360813,0.014886528436258411,2009,Precuneus_R,Cerebelum_Crus2_L,0.0,0.0,0.0,0.92
5451,66,73,67,74,0.025133487916824158,0.0258477353661513,0.02006105015790165,2010,Precuneus_L,Putamen_R,0.0,0.0,0.0,0.96
6626,106,108,107,109,-0.02548866762528189,0.025845440999937037,0.010034403091980355,2011,Cerebelum_10_L,Vermis_1_2,0.0,0.0,0.0,0.96
1700,15,96,16,97,0.025833555512033497,0.025839389456127036,0.0189557249564841,2012,Frontal_Inf_Orb_R,Cerebelum_4_5_L,0.0,0.0,0.0,0.98
4934,56,91,57,92,0.025227906039861577,0.02578782210642021,0.017653721535239773,2013,Postcentral_L,Cerebelum_Crus1_R,0.0,0.0,0.0,0.96
5336,63,108,64,109,-0.0249318976777554,0.025767082453683553,0.01863424040896125,2014,SupraMarginal_R,Vermis_1_2,0.0,0.0,0.0,0.96
4755,53,92,54,93,-0.025476566738459275,0.025752539494503242,0.018409289039475897,2015,Occipital_Inf_R,Cerebelum_Crus2_L,0.0,0.0,0.0,0.9
2713,26,75,27,76,-0.019975591174481295,0.02575193762767404,0.010380754037309141,2016,Rectus_L,Pallidum_R,0.0,0.0,0.0,0.76
6451,94,107,95,108,-0.0005608721435414297,0.02575033781390715,0.013211133045041856,2017,Cerebelum_3_L,Cerebelum_10_R,0.0,0.0,0.0,0.58
6443,94,99,95,100,0.010978900470586533,0.025743206159944746,0.018266308707383456,2018,Cerebelum_3_L,Cerebelum_6_R,0.0,0.0,0.0,0.8
4265,46,57,47,58,-0.02574002935671647,0.02574002935671647,0.02697947602975587,2019,Lingual_L,Postcentral_R,0.0,0.0,0.0,1.0
6525,98,107,99,108,0.023333304593440893,0.025731743204162258,0.01464326153569821,2020,Cerebelum_6_L,Cerebelum_10_R,0.0,0.0,0.0,0.86
4133,44,64,45,65,-0.014184514486551798,0.025718105230908925,0.010800247180190077,2021,Cuneus_L,Angular_L,0.0,0.0,0.0,0.56
978,8,95,9,96,0.021779263104106446,0.025687040959734713,0.01756611509054005,2022,Frontal_Mid_Orb_L,Cerebelum_3_R,0.0,0.0,0.0,0.76
5779,73,86,74,87,-0.018913260303715814,0.025659003738810773,0.011691181819426641,2023,Putamen_R,Temporal_Pole_Mid_L,0.0,0.0,0.0,0.76
3464,35,70,36,71,0.02136109510103402,0.02563030775218096,0.01138290615971341,2024,Cingulum_Post_R,Caudate_L,0.0,0.0,0.0,0.64
158,1,45,2,46,-0.025627589658154603,0.025627589658154603,0.023393291133339864,2025,Precentral_R,Cuneus_R,0.0,0.0,0.0,1.0
176,1,63,2,64,0.013027939295782618,0.02562633975440282,0.014129995967865048,2026,Precentral_R,SupraMarginal_R,0.0,0.0,0.0,0.82
2052,19,58,20,59,-0.025486579510191815,0.025625650636650586,0.02222558791089034,2027,Supp_Motor_Area_R,Parietal_Sup_L,0.0,0.0,0.02,0.96
3399,34,85,35,86,-0.024289623288800476,0.025614491850856954,0.014535464853556213,2028,Cingulum_Post_L,Temporal_Mid_R,0.0,0.0,0.0,0.9
1355,12,54,13,55,-0.02559997818256623,0.02559997818256623,0.013493316438379158,2029,Frontal_Inf_Tri_L,Fusiform_L,0.0,0.0,0.0,1.0
5466,66,88,67,89,0.024753044862490973,0.025590997147082527,0.01367396458861344,2030,Precuneus_L,Temporal_Inf_L,0.0,0.0,0.0,0.94
2778,27,52,28,53,-0.025587116171707308,0.025587116171707308,0.02662970053539023,2031,Rectus_R,Occipital_Inf_L,0.0,0.0,0.0,1.0
3937,41,84,42,85,-0.02557418753488267,0.02557418753488267,0.023282523854233683,2032,Amygdala_R,Temporal_Mid_L,0.0,0.0,0.0,1.0
5147,60,78,61,79,0.022774556757782664,0.025572441799780275,0.016426270861974568,2033,Parietal_Inf_L,Heschl_L,0.0,0.0,0.0,0.92
4478,49,69,50,70,-0.025571079633042896,0.025571079633042896,0.02562950262900769,2034,Occipital_Sup_R,Paracentral_Lobule_R,0.0,0.0,0.0,1.0
4216,45,77,46,78,-0.025401813492860584,0.025559487114075116,0.015735556846054117,2035,Cuneus_R,Thalamus_R,0.0,0.0,0.0,0.98
5640,70,76,71,77,-0.011272473274315747,0.025553772982365434,0.015274676541421582,2036,Caudate_L,Thalamus_L,0.0,0.0,0.0,0.54
4289,46,81,47,82,-0.025029065358681477,0.02555343931339246,0.015526675595489214,2037,Lingual_L,Temporal_Sup_R,0.0,0.0,0.0,0.98
2557,24,98,25,99,0.01937276830988384,0.025550129993949663,0.018342403495458223,2038,Frontal_Med_Orb_L,Cerebelum_6_L,0.0,0.0,0.0,0.84
3986,42,60,43,61,-0.025548777884344856,0.025548777884344856,0.020721467529438542,2039,Calcarine_L,Parietal_Inf_L,0.0,0.0,0.0,1.0
5748,72,97,73,98,0.02375335652101746,0.025504504239240264,0.011793372920051847,2040,Putamen_L,Cerebelum_4_5_R,0.0,0.0,0.0,0.84
5743,72,92,73,93,0.0031114375574299337,0.025497096177137673,0.011062638455683588,2041,Putamen_L,Cerebelum_Crus2_L,0.0,0.0,0.0,0.56
6467,95,103,96,104,0.01844995482662237,0.025494250554157785,0.01241567763006046,2042,Cerebelum_3_R,Cerebelum_8_R,0.0,0.0,0.0,0.84
2786,27,60,28,61,-0.003378780217593979,0.025480691719080188,0.010121596865731707,2043,Rectus_R,Parietal_Inf_L,0.0,0.0,0.0,0.64
6244,86,96,87,97,0.014294849434436582,0.02546766957392509,0.007258583330486006,2044,Temporal_Pole_Mid_L,Cerebelum_4_5_L,0.0,0.0,0.0,0.64
5392,64,113,65,114,-0.02155525556750943,0.02545695693308609,0.010098139449490482,2045,Angular_L,Vermis_8,0.0,0.0,0.0,0.58
3486,35,92,36,93,0.023849611760819747,0.025442303748288438,0.014403478567761707,2046,Cingulum_Post_R,Cerebelum_Crus2_L,0.0,0.0,0.0,0.9
6158,83,100,84,101,0.007735728430011218,0.025433668947722508,0.014069740732480929,2047,Temporal_Pole_Sup_R,Cerebelum_7b_L,0.0,0.0,0.0,0.56
5949,77,98,78,99,0.0032819469395691764,0.02543195367408005,0.015794070619965454,2048,Thalamus_R,Cerebelum_6_L,0.0,0.0,0.0,0.72
660,5,101,6,102,-0.0170438854792565,0.025414908746376304,0.01550331320711398,2049,Frontal_Sup_Orb_R,Cerebelum_7b_R,0.0,0.0,0.0,0.88
4941,56,98,57,99,-0.025210852746110915,0.025406317744340826,0.013051116533100333,2050,Postcentral_L,Cerebelum_6_L,0.0,0.0,0.0,0.92
3942,41,89,42,90,-0.025366659732729956,0.025366659732729956,0.02384675263544897,2051,Amygdala_R,Temporal_Inf_R,0.0,0.0,0.0,1.0
5889,75,115,76,116,-0.023082815760115994,0.025360157970187522,0.016975046273910117,2052,Pallidum_R,Vermis_10,0.0,0.0,0.0,0.94
2777,27,51,28,52,-0.025358318266163415,0.025358318266163415,0.02450073160415986,2053,Rectus_R,Occipital_Mid_R,0.0,0.0,0.0,1.0
1804,16,101,17,102,-0.025144634138017406,0.02533563748105459,0.01614384121734095,2054,Rolandic_Oper_L,Cerebelum_7b_R,0.0,0.0,0.0,0.9
6299,88,96,89,97,-0.025288211511024995,0.02530331293469422,0.0170231460718112,2055,Temporal_Inf_L,Cerebelum_4_5_L,0.0,0.0,0.0,0.98
2092,19,98,20,99,0.013799193498561789,0.025303256447707718,0.01681753705653566,2056,Supp_Motor_Area_R,Cerebelum_6_L,0.0,0.0,0.0,0.76
2728,26,90,27,91,-0.022593202094886477,0.025300998398729176,0.015749715667933154,2057,Rectus_L,Cerebelum_Crus1_L,0.0,0.0,0.0,0.86
5388,64,109,65,110,0.02483539043568528,0.02528560274180904,0.02025383363359236,2058,Angular_L,Vermis_3,0.0,0.0,0.0,0.96
3315,33,82,34,83,-0.020044238000690665,0.02527063939765493,0.013415339683237854,2059,Cingulum_Mid_R,Temporal_Pole_Sup_L,0.0,0.0,0.0,0.9
5666,70,102,71,103,-0.014479981178450382,0.025260131123831898,0.016557264663124495,2060,Caudate_L,Cerebelum_8_L,0.0,0.0,0.0,0.78
3057,30,73,31,74,-0.018783428141929934,0.02525859268894374,0.01143339830144657,2061,Cingulum_Ant_L,Putamen_R,0.0,0.0,0.0,0.68
1920,18,22,19,23,-0.025030005709180125,0.02525068429285751,0.013488261982051464,2062,Supp_Motor_Area_L,Frontal_Sup_Medial_L,0.0,0.0,0.0,0.94
617,5,58,6,59,-0.025089697605322245,0.025224323291439497,0.023328702860817334,2063,Frontal_Sup_Orb_R,Parietal_Sup_L,0.0,0.0,0.0,0.96
525,4,76,5,77,0.016771913075672943,0.02522320228845048,0.00954661012366492,2064,Frontal_Sup_Orb_L,Thalamus_L,0.0,0.0,0.0,0.74
190,1,77,2,78,0.024549736544971786,0.025195959027298667,0.018447184923457635,2065,Precentral_R,Thalamus_R,0.0,0.0,0.0,0.86
6484,96,101,97,102,-0.018129880410686746,0.025192576153356506,0.012448208973328982,2066,Cerebelum_4_5_L,Cerebelum_7b_R,0.0,0.0,0.0,0.62
5835,74,101,75,102,0.005535370139889719,0.025191839183240184,0.01533655439701066,2067,Pallidum_L,Cerebelum_7b_R,0.0,0.0,0.0,0.56
2670,26,32,27,33,0.02511951921836741,0.02517703210073404,0.017413089051395977,2068,Rectus_L,Cingulum_Mid_L,0.0,0.0,0.0,0.96
2896,28,83,29,84,0.02135964501225987,0.02515312502190656,0.017961377186339327,2069,Insula_L,Temporal_Pole_Sup_R,0.0,0.0,0.0,0.86
1234,11,36,12,37,-0.017673010490258875,0.025139043424087296,0.011871070322035467,2070,Frontal_Inf_Oper_R,Hippocampus_L,0.0,0.0,0.0,0.78
6196,84,107,85,108,-0.01865924220118759,0.025131949678608927,0.011862973675054834,2071,Temporal_Mid_L,Cerebelum_10_R,0.0,0.0,0.0,0.68
3252,32,101,33,102,-0.0186626861048035,0.02512651547067056,0.008993628524597803,2072,Cingulum_Mid_L,Cerebelum_7b_R,0.0,0.0,0.0,0.64
6616,105,107,106,108,-0.002937970403673252,0.02512580999349093,0.013704037874267048,2073,Cerebelum_9_R,Cerebelum_10_R,0.0,0.0,0.0,0.7
312,2,86,3,87,-0.024446649302959957,0.025116893950972493,0.014558644174943782,2074,Frontal_Sup_L,Temporal_Pole_Mid_L,0.04,0.08,0.12,0.88
2065,19,71,20,72,0.021845037007076216,0.025101752862825188,0.019764649953156486,2075,Supp_Motor_Area_R,Caudate_R,0.0,0.0,0.0,0.9
5301,63,73,64,74,0.010592205822627954,0.02509538999174847,0.010414471549229108,2076,SupraMarginal_R,Putamen_R,0.0,0.0,0.0,0.6
74,0,75,1,76,-0.025095164874719564,0.025095164874719564,0.018670739838429075,2077,Precentral_L,Pallidum_R,0.0,0.0,0.0,1.0
4284,46,76,47,77,-0.025075067463442582,0.02509262947104053,0.01655569906022456,2078,Lingual_L,Thalamus_L,0.0,0.0,0.0,0.98
6323,89,94,90,95,0.024169155955318825,0.025092628391618636,0.0206297351069705,2079,Temporal_Inf_R,Cerebelum_3_L,0.0,0.0,0.0,0.92
3790,39,86,40,87,-0.02153257687373754,0.025086197798575734,0.015612902097161646,2080,ParaHippocampal_R,Temporal_Pole_Mid_L,0.0,0.0,0.0,0.82
515,4,66,5,67,-0.025074622670582913,0.025074622670582913,0.01829797679512432,2081,Frontal_Sup_Orb_L,Precuneus_L,0.0,0.0,0.0,1.0
1626,15,22,16,23,0.025022622543348444,0.025069835265012413,0.01333204262514099,2082,Frontal_Inf_Orb_R,Frontal_Sup_Medial_L,0.0,0.0,0.0,0.96
3561,36,88,37,89,-0.024258872451100207,0.025060054364440747,0.012540135989821791,2083,Hippocampus_L,Temporal_Inf_L,0.0,0.0,0.0,0.9
5946,77,95,78,96,0.020065871979806745,0.02505952397144696,0.01340557052780196,2084,Thalamus_R,Cerebelum_3_R,0.0,0.0,0.0,0.82
5471,66,93,67,94,-0.02227562308569824,0.025058879889879936,0.01863266785912531,2085,Precuneus_L,Cerebelum_Crus2_R,0.0,0.0,0.0,0.88
2094,19,100,20,101,0.00884395105320718,0.025051314542762788,0.011941693711421467,2086,Supp_Motor_Area_R,Cerebelum_7b_L,0.0,0.0,0.0,0.72
5478,66,100,67,101,0.022638370877170008,0.0250326736170366,0.019532044710905146,2087,Precuneus_L,Cerebelum_7b_L,0.0,0.0,0.0,0.84
6594,103,106,104,107,-0.007649805591475487,0.025025865515525058,0.012051215332871686,2088,Cerebelum_8_R,Cerebelum_10_L,0.0,0.0,0.0,0.72
1196,10,102,11,103,-0.024666633482900942,0.025024200379447664,0.016569378551955366,2089,Frontal_Inf_Oper_L,Cerebelum_8_L,0.0,0.06,0.14,0.9
3408,34,94,35,95,0.024148660064127324,0.02499099470705894,0.011383635127317472,2090,Cingulum_Post_L,Cerebelum_3_L,0.0,0.0,0.0,0.96
4369,47,93,48,94,0.024987951043489574,0.024987951043489574,0.02202159248806087,2091,Lingual_R,Cerebelum_Crus2_R,0.0,0.0,0.0,1.0
5725,72,74,73,75,0.011444886564636783,0.024984793778567993,0.009011571759653798,2092,Putamen_L,Pallidum_L,0.0,0.0,0.0,0.54
963,8,80,9,81,-0.008652342857613859,0.0249810373274559,0.014881412898398831,2093,Frontal_Mid_Orb_L,Temporal_Sup_L,0.0,0.0,0.0,0.52
6305,88,102,89,103,-0.02200921619006924,0.024978174763291446,0.014450907501804885,2094,Temporal_Inf_L,Cerebelum_8_L,0.0,0.0,0.0,0.86
5714,71,106,72,107,-0.014718255967170368,0.024962283696781534,0.013971226216827542,2095,Caudate_R,Cerebelum_10_L,0.0,0.0,0.0,0.78
987,8,104,9,105,0.022492332616957128,0.024950834590960244,0.01239183092541563,2096,Frontal_Mid_Orb_L,Cerebelum_9_L,0.0,0.0,0.0,0.8
975,8,92,9,93,0.008956598203018267,0.02494157529080529,0.010727995784540308,2097,Frontal_Mid_Orb_L,Cerebelum_Crus2_L,0.0,0.0,0.0,0.62
1518,13,115,14,116,-0.019961804789811948,0.024927892239612896,0.01994809702805355,2098,Frontal_Inf_Tri_R,Vermis_10,0.0,0.0,0.0,0.92
3003,29,104,30,105,0.0225461689098314,0.024913602433965988,0.018962764265692347,2099,Insula_R,Cerebelum_9_L,0.0,0.0,0.0,0.92
2885,28,72,29,73,0.019216422335483666,0.02491170559987145,0.01253131858513952,2100,Insula_L,Putamen_L,0.0,0.0,0.0,0.82
2689,26,51,27,52,-0.02490049905940292,0.02490049905940292,0.02478734912675956,2101,Rectus_L,Occipital_Mid_R,0.0,0.0,0.0,1.0
4367,47,91,48,92,0.024888781230780154,0.024888781230780154,0.018587330472557735,2102,Lingual_R,Cerebelum_Crus1_R,0.0,0.0,0.0,1.0
1263,11,65,12,66,0.0248770980576822,0.0248770980576822,0.024194882841800002,2103,Frontal_Inf_Oper_R,Angular_R,0.0,0.0,0.02,1.0
1053,9,64,10,65,0.004646677672222762,0.0248694200478345,0.016333975867549512,2104,Frontal_Mid_Orb_R,Angular_L,0.0,0.0,0.0,0.52
3158,31,90,32,91,-0.008590761280123364,0.024868448594353155,0.016238865337412985,2105,Cingulum_Ant_R,Cerebelum_Crus1_L,0.0,0.0,0.0,0.52
