seed,WM_matched_mean_r,WM_matched_std_r,WM_matched_mean_delta,WM_matched_ridge_mean_r,WM_matched_ridge_mean_delta,WM_cross_task_mean_r,WM_cross_task_std_r,WM_cross_task_mean_delta,WM_cross_task_ridge_mean_r,WM_cross_task_ridge_mean_delta,WM_shuffled_mean_r,WM_shuffled_std_r,WM_shuffled_mean_delta,WM_shuffled_ridge_mean_r,WM_shuffled_ridge_mean_delta,WM_random_mean_r,WM_random_std_r,WM_random_mean_delta,WM_random_ridge_mean_r,WM_random_ridge_mean_delta,WM_baseline_mean_r,WM_baseline_std_r,FI_matched_mean_r,FI_matched_std_r,FI_matched_mean_delta,FI_matched_ridge_mean_r,FI_matched_ridge_mean_delta,FI_cross_task_mean_r,FI_cross_task_std_r,FI_cross_task_mean_delta,FI_cross_task_ridge_mean_r,FI_cross_task_ridge_mean_delta,FI_shuffled_mean_r,FI_shuffled_std_r,FI_shuffled_mean_delta,FI_shuffled_ridge_mean_r,FI_shuffled_ridge_mean_delta,FI_random_mean_r,FI_random_std_r,FI_random_mean_delta,FI_random_ridge_mean_r,FI_random_ridge_mean_delta,FI_baseline_mean_r,FI_baseline_std_r
1313,0.24783826061594638,0.08620452082288733,-0.02683517464982037,0.2447113151922044,-0.02996212007356232,0.2730938821594698,0.10017626457609657,-0.0015795531062969825,0.27152578673977334,-0.003147648525993424,0.28678917764773004,0.08985694393555045,0.012115742381963335,0.2856614140411401,0.01098797877537334,0.28769329378221375,0.09064173301786764,0.013019858516447047,0.27185229921395115,-0.002821136051815576,0.27467343526576665,0.09043147662002639,0.3463160222471765,0.10840159507589883,0.00691611820549482,0.34892479190518766,0.009524887863506004,0.3427990949126244,0.11363732684271624,0.0033991908709426755,0.34281582630581864,0.0034159222641369615,0.35852791887884095,0.11422432260140071,0.019128014837159257,0.35989589476212636,0.02049599072044475,0.34245838673541223,0.12318559770327536,0.0030584826937306076,0.34564873476310665,0.006248830721424997,0.33939990404168163,0.10190674154959185
1414,0.2603893861802473,0.1288789862180339,0.004665758319900443,0.2542839196955585,-0.0014397081647883531,0.25553693495610175,0.13224781357122922,-0.00018669290424521424,0.25450700040537166,-0.0012166274549752416,0.2835799391197466,0.10162952487131854,0.02785631125939973,0.283497912864763,0.027774285004416144,0.25444034494607287,0.13310647175850895,-0.001283282914274042,0.25305792209757305,-0.0026657057627738926,0.2557236278603469,0.12110353693397896,0.35327089732111155,0.08369984009637955,0.007685910392220619,0.3515705177853173,0.005985530856426347,0.34088081057745095,0.07472768728934308,-0.0047041763514400255,0.34174816182682627,-0.003836825102064645,0.3426001446853125,0.06985570737921605,-0.0029848422435784115,0.34313204454406854,-0.002452942384822421,0.31576780406336696,0.08194321371081079,-0.02981718286552405,0.3109910449712669,-0.03459394195762414,0.3455849869288909,0.07002273305895797
1515,0.28453715647870836,0.08592600194938817,0.006180067204557216,0.289427212760347,0.011070123486195843,0.24715133501288888,0.09252195821747448,-0.031205754261262264,0.24747434859210152,-0.03088274068204964,0.2392359737999259,0.07881696844381438,-0.039121115474225275,0.26235584890242186,-0.016001240371729314,0.2837099219441581,0.09117566973415406,0.005352832670006946,0.2856541308550692,0.007297041580918007,0.27835708927415115,0.09029838254082133,0.3837266375743956,0.12083084333882124,-0.00354821340257947,0.3834726855089997,-0.003802165467975421,0.39068446283616015,0.12871470434663423,0.0034096118591850242,0.3904545883872489,0.003179737410273764,0.3889023158116442,0.12511221893024055,0.001627464834669079,0.387601275700676,0.0003264247237008411,0.385390506545529,0.12278199299062152,-0.0018843444314461388,0.38523407664332987,-0.002040774333645279,0.3872748509769751,0.11427862073954868
1616,0.3068062782686179,0.03165193950189538,-0.0025715034923844194,0.31182364434116694,0.002445862580164648,0.29344022345961884,0.028733361854889884,-0.01593755830138348,0.2923017561462434,-0.017076025614758926,0.30474597930081726,0.041421456128219535,-0.004631802460185042,0.3088884250238623,-0.0004893567371399676,0.29682676121430157,0.05387726330092945,-0.012551020546700731,0.295395249047426,-0.013982532713576324,0.3093777817610023,0.05399811110050162,0.33115409865094614,0.0766576774648083,-0.021527054409563505,0.3296118713641567,-0.023069281696352993,0.3506019582896768,0.09904015048429231,-0.002079194770832948,0.35220592851535215,-0.000475224545157521,0.3512074076127474,0.09471200632040183,-0.0014737454477623424,0.3486201841244356,-0.0040609689360740775,0.3705048695560097,0.10236532061751687,0.01782371649550002,0.3706368722326297,0.01795571917212,0.35268115306050973,0.0944829796826619
