seed,fold,model,lambda_amp,lambda_prior,alpha_WM,alpha_FI,inner_base_r_WM,inner_base_r_FI,residual_prediction_units,eligible,selected,fisher,candidate_r_WM,candidate_delta_WM,candidate_rmse_WM,candidate_residual_sd_WM_raw,candidate_r_FI,candidate_delta_FI,candidate_rmse_FI,candidate_residual_sd_FI_raw
4343,0,C0,1.0,0.0,0.25,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2707626336308886,0.13024135489762362,-0.05184265725755319,12.716522256407075,9.612267517167686,0.3889310118320534,0.0,4.410212863605922,3.696821343218399
4343,0,C0,1.0,0.0,0.25,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2577633250050957,0.13024135489762362,-0.05184265725755319,12.716522256407075,9.612267517167686,0.3666448063895919,-0.022286205442461515,4.502580600102314,3.696821343218399
4343,0,C0,1.0,0.0,0.25,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2356011546312958,0.13024135489762362,-0.05184265725755319,12.716522256407075,9.612267517167686,0.32767106276484703,-0.06125994906720639,4.775529519466779,3.696821343218399
4343,0,C0,1.0,0.0,0.25,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.21745155778555508,0.13024135489762362,-0.05184265725755319,12.716522256407075,9.612267517167686,0.29489378826395973,-0.09403722356809369,5.200704557553508,3.696821343218399
4343,0,C0,1.0,0.0,0.25,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2040259375476683,0.13024135489762362,-0.05184265725755319,12.716522256407075,9.612267517167686,0.27018790422221994,-0.11874310760983348,5.7444032911517775,3.696821343218399
4343,0,C0,1.0,0.0,0.5,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2498253866261273,0.08887574561893848,-0.09320826653623833,13.924982277503805,9.612267517167686,0.3889310118320534,0.0,4.410212863605922,3.696821343218399
4343,0,C0,1.0,0.0,0.5,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.23682607800033445,0.08887574561893848,-0.09320826653623833,13.924982277503805,9.612267517167686,0.3666448063895919,-0.022286205442461515,4.502580600102314,3.696821343218399
4343,0,C0,1.0,0.0,0.5,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.21466390762653453,0.08887574561893848,-0.09320826653623833,13.924982277503805,9.612267517167686,0.32767106276484703,-0.06125994906720639,4.775529519466779,3.696821343218399
4343,0,C0,1.0,0.0,0.5,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.19651431078079382,0.08887574561893848,-0.09320826653623833,13.924982277503805,9.612267517167686,0.29489378826395973,-0.09403722356809369,5.200704557553508,3.696821343218399
4343,0,C0,1.0,0.0,0.5,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.18308869054290702,0.08887574561893848,-0.09320826653623833,13.924982277503805,9.612267517167686,0.27018790422221994,-0.11874310760983348,5.7444032911517775,3.696821343218399
4343,0,C0,1.0,0.0,0.75,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2350078885995466,0.05940584123578585,-0.12267817091939096,15.41600168394266,9.612267517167686,0.3889310118320534,0.0,4.410212863605922,3.696821343218399
4343,0,C0,1.0,0.0,0.75,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.22200857997375376,0.05940584123578585,-0.12267817091939096,15.41600168394266,9.612267517167686,0.3666448063895919,-0.022286205442461515,4.502580600102314,3.696821343218399
4343,0,C0,1.0,0.0,0.75,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.19984640959995384,0.05940584123578585,-0.12267817091939096,15.41600168394266,9.612267517167686,0.32767106276484703,-0.06125994906720639,4.775529519466779,3.696821343218399
4343,0,C0,1.0,0.0,0.75,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.18169681275421312,0.05940584123578585,-0.12267817091939096,15.41600168394266,9.612267517167686,0.29489378826395973,-0.09403722356809369,5.200704557553508,3.696821343218399
4343,0,C0,1.0,0.0,0.75,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.16827119251632633,0.05940584123578585,-0.12267817091939096,15.41600168394266,9.612267517167686,0.27018790422221994,-0.11874310760983348,5.7444032911517775,3.696821343218399
4343,0,C0,1.0,0.0,1.0,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.22452234298403978,0.03848576247292133,-0.14359824968225549,17.115895178730213,9.612267517167686,0.3889310118320534,0.0,4.410212863605922,3.696821343218399
4343,0,C0,1.0,0.0,1.0,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.21152303435824693,0.03848576247292133,-0.14359824968225549,17.115895178730213,9.612267517167686,0.3666448063895919,-0.022286205442461515,4.502580600102314,3.696821343218399
4343,0,C0,1.0,0.0,1.0,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.18936086398444701,0.03848576247292133,-0.14359824968225549,17.115895178730213,9.612267517167686,0.32767106276484703,-0.06125994906720639,4.775529519466779,3.696821343218399
4343,0,C0,1.0,0.0,1.0,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.1712112671387063,0.03848576247292133,-0.14359824968225549,17.115895178730213,9.612267517167686,0.29489378826395973,-0.09403722356809369,5.200704557553508,3.696821343218399
4343,0,C0,1.0,0.0,1.0,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.1577856469008195,0.03848576247292133,-0.14359824968225549,17.115895178730213,9.612267517167686,0.27018790422221994,-0.11874310760983348,5.7444032911517775,3.696821343218399
4343,0,C0,10.0,0.0,0.0,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,True,True,0.2973386139221705,0.1820840121551768,0.0,11.87718521056345,5.52239990249913,0.3889310118320534,0.0,4.410212863605922,2.1735054821367594
4343,0,C0,10.0,0.0,0.0,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2948892284497421,0.1820840121551768,0.0,11.87718521056345,5.52239990249913,0.3847653614735147,-0.0041656503585387195,4.436348129344143,2.1735054821367594
4343,0,C0,10.0,0.0,0.0,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2854388080178777,0.1820840121551768,0.0,11.87718521056345,5.52239990249913,0.36854666657060137,-0.020384345261452053,4.528589855119543,2.1735054821367594
4343,0,C0,10.0,0.0,0.0,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.27457816373378974,0.1820840121551768,0.0,11.87718521056345,5.52239990249913,0.3496272272088752,-0.03930378462317824,4.683033371201221,2.1735054821367594
4343,0,C0,10.0,0.0,0.0,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2645169943698351,0.1820840121551768,0.0,11.87718521056345,5.52239990249913,0.33184190203144664,-0.057089109800606774,4.893793126442222,2.1735054821367594
4343,0,C0,10.0,0.0,0.25,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2960392584318242,0.17957027656493982,-0.0025137355902369873,12.25086497039514,5.52239990249913,0.3889310118320534,0.0,4.410212863605922,2.1735054821367594
4343,0,C0,10.0,0.0,0.25,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2935898729593958,0.17957027656493982,-0.0025137355902369873,12.25086497039514,5.52239990249913,0.3847653614735147,-0.0041656503585387195,4.436348129344143,2.1735054821367594
4343,0,C0,10.0,0.0,0.25,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2841394525275314,0.17957027656493982,-0.0025137355902369873,12.25086497039514,5.52239990249913,0.36854666657060137,-0.020384345261452053,4.528589855119543,2.1735054821367594
4343,0,C0,10.0,0.0,0.25,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.27327880824344347,0.17957027656493982,-0.0025137355902369873,12.25086497039514,5.52239990249913,0.3496272272088752,-0.03930378462317824,4.683033371201221,2.1735054821367594
4343,0,C0,10.0,0.0,0.25,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.26321763887948885,0.17957027656493982,-0.0025137355902369873,12.25086497039514,5.52239990249913,0.33184190203144664,-0.057089109800606774,4.893793126442222,2.1735054821367594
4343,0,C0,10.0,0.0,0.5,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.29364909734192085,0.17494015894642206,-0.007143853208754741,12.763922169269277,5.52239990249913,0.3889310118320534,0.0,4.410212863605922,2.1735054821367594
4343,0,C0,10.0,0.0,0.5,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2911997118694925,0.17494015894642206,-0.007143853208754741,12.763922169269277,5.52239990249913,0.3847653614735147,-0.0041656503585387195,4.436348129344143,2.1735054821367594
4343,0,C0,10.0,0.0,0.5,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.28174929143762806,0.17494015894642206,-0.007143853208754741,12.763922169269277,5.52239990249913,0.36854666657060137,-0.020384345261452053,4.528589855119543,2.1735054821367594
