seed,fold,model,r_WM,rmse_WM,mae_WM,r_FI,rmse_FI,mae_FI,alpha_WM,alpha_FI
4545,4,C4,0.2772282449156808,11.495111097173378,8.962848703311867,0.432232298423558,4.179467922372067,3.3474900851365366,0.0,1.0
4646,0,A0,0.18260152941477917,10.815897575529577,8.69304788499077,0.3119594036640668,4.873215544304678,3.977281883435744,0.0,0.0
4646,0,B0,0.18260152941477917,10.815897575529577,8.69304788499077,0.3245070604639374,4.880619392099249,3.9671765850925427,0.0,0.25
4646,0,B1,0.18142057582315183,10.79717448152628,8.664747011809828,0.3009370510035303,5.01079112140799,4.0530592168370765,1.0,0.25
4646,0,C0,0.18260152941477917,10.815897575529577,8.69304788499077,0.28237100747648236,4.9838082937584876,4.076783454586606,0.0,0.25
4646,0,C1,0.18260152941477917,10.815897575529577,8.69304788499077,0.2999321834264037,4.9370063498591,4.0231242775358735,0.0,0.25
4646,0,C2,0.18260152941477917,10.815897575529577,8.69304788499077,0.3174016220732882,4.876385053386221,3.9732697571664364,0.0,0.25
4646,0,C3,0.18260152941477917,10.815897575529577,8.69304788499077,0.30400147029207775,4.913006490742203,3.986014774357396,0.0,0.25
4646,0,C4,0.18260152941477917,10.815897575529577,8.69304788499077,0.24611505118040125,5.0843470023402135,4.182446454501229,0.0,0.25
4646,1,A0,0.28418407679978713,9.600189487530844,7.83875771623731,0.471469342634432,4.088417045009363,3.3560838018013213,0.0,0.0
4646,1,B0,0.29071557246343144,9.783190191073457,7.9035278305103756,0.4479939315250613,4.22089764784066,3.467277888023751,0.25,0.25
4646,1,B1,0.27687903947782316,11.130514481642395,8.953199427796301,0.487460253896071,4.045774697646565,3.3317881543557912,0.75,0.25
4646,1,C0,0.28418407679978713,9.600189487530844,7.83875771623731,0.471469342634432,4.088417045009363,3.3560838018013213,0.0,0.0
4646,1,C1,0.19736394637412666,10.592915335871638,8.554299329688783,0.4342380522752768,4.236733215146914,3.408327795389302,0.25,0.25
4646,1,C2,0.19751299526775112,10.62118900879697,8.613717205090055,0.3750229312798219,4.584215072901291,3.6195972967764902,0.25,0.5
4646,1,C3,0.19488019192791825,10.541524000574118,8.58311107639264,0.46016292336885517,4.161458740763935,3.3541663381561677,0.25,0.25
4646,1,C4,0.28418407679978713,9.600189487530844,7.83875771623731,0.518420501508197,3.962471617663953,3.237803323728157,0.0,0.75
4646,2,A0,0.19511009105789962,12.286449946871185,10.076209487078906,0.28948791202911917,4.533949248026669,3.8596989559602415,0.0,0.0
4646,2,B0,0.14882384954813307,13.066591058586555,10.932509299655107,0.2523623327570785,4.6631353409512855,3.9914105183497197,0.25,0.25
4646,2,B1,0.19511009105789962,12.286449946871185,10.076209487078906,0.27332708775955056,4.637534261609015,3.9686045989841863,0.0,1.0
4646,2,C0,0.19511009105789962,12.286449946871185,10.076209487078906,0.28948791202911917,4.533949248026669,3.8596989559602415,0.0,0.0
4646,2,C1,0.11856626250765044,13.58078525620166,10.954589377871422,0.28948791202911917,4.533949248026669,3.8596989559602415,0.25,0.0
4646,2,C2,0.19511009105789962,12.286449946871185,10.076209487078906,0.28376084532388973,4.558917317327261,3.871702630249692,0.0,1.0
