seed,fold,model,rW,rF,rmW,rmF,maW,maF,n_tr,n_te
3535,2,B1,0.15708432021436158,0.543766512275872,11.404488750183988,4.449683177065249,9.24435208098976,3.7259275314482077,330,82
3535,2,C0,0.15708432021436158,0.543766512275872,11.404488750183988,4.449683177065249,9.24435208098976,3.7259275314482077,330,82
3535,2,C1,0.11392340650499065,0.543766512275872,12.35422234451449,4.449683177065249,9.98454457696775,3.7259275314482077,330,82
3535,2,C2,0.14593364355370164,0.543766512275872,11.650862387557186,4.449683177065249,9.425311075166926,3.7259275314482077,330,82
3535,2,C3,0.15708432021436158,0.543766512275872,11.404488750183988,4.449683177065249,9.24435208098976,3.7259275314482077,330,82
3535,2,C4,0.15708432021436158,0.544621653786394,11.404488750183988,4.4508415376852275,9.24435208098976,3.7199940240351834,330,82
3535,3,A0,0.21034226390825345,0.3892704811724149,11.007186860715954,4.672847924421193,8.605553225821433,3.9745551380030553,330,82
3535,3,B0,0.21034226390825345,0.3892704811724149,11.007186860715954,4.672847924421193,8.605553225821433,3.9745551380030553,330,82
3535,3,B1,0.21034226390825345,0.3892704811724149,11.007186860715954,4.672847924421193,8.605553225821433,3.9745551380030553,330,82
3535,3,C0,0.21034226390825345,0.3892704811724149,11.007186860715954,4.672847924421193,8.605553225821433,3.9745551380030553,330,82
3535,3,C1,0.21034226390825345,0.3892704811724149,11.007186860715954,4.672847924421193,8.605553225821433,3.9745551380030553,330,82
3535,3,C2,0.21034226390825345,0.3892704811724149,11.007186860715954,4.672847924421193,8.605553225821433,3.9745551380030553,330,82
3535,3,C3,0.21034226390825345,0.3892704811724149,11.007186860715954,4.672847924421193,8.605553225821433,3.9745551380030553,330,82
3535,3,C4,0.21034226390825345,0.3892704811724149,11.007186860715954,4.672847924421193,8.605553225821433,3.9745551380030553,330,82
3535,4,A0,0.3721068439280956,0.41328651990902693,11.122079050911921,4.374276195380713,8.66680639299071,3.6470243937131297,330,82
3535,4,B0,0.3721068439280956,0.41328651990902693,11.122079050911921,4.374276195380713,8.66680639299071,3.6470243937131297,330,82
3535,4,B1,0.3721068439280956,0.41328651990902693,11.122079050911921,4.374276195380713,8.66680639299071,3.6470243937131297,330,82
3535,4,C0,0.3249505083360847,0.3559672652568239,14.825253189709693,4.621801911455571,10.62660963701443,3.785211682844961,330,82
3535,4,C1,0.35683557776579206,0.41328651990902693,12.130008400638811,4.374276195380713,9.16206985786334,3.6470243937131297,330,82
3535,4,C2,0.32071307786213954,0.41328651990902693,13.30071171960235,4.374276195380713,10.193660903803412,3.6470243937131297,330,82
3535,4,C3,0.37947583485216885,0.41328651990902693,11.937956106686363,4.374276195380713,8.923795367315929,3.6470243937131297,330,82
3535,4,C4,0.3437145077545331,0.41328651990902693,12.65737982630038,4.374276195380713,9.645824213085575,3.6470243937131297,330,82
3636,0,A0,0.3569460629910091,0.43166827259702123,11.633075575346155,4.63169359585091,9.742597102006913,3.9213054505031963,329,83
3636,0,B0,0.3569460629910091,0.4240110743674175,11.633075575346155,4.662052158037533,9.742597102006913,3.930794181222437,329,83
3636,0,B1,0.3569460629910091,0.43166827259702123,11.633075575346155,4.63169359585091,9.742597102006913,3.9213054505031963,329,83
3636,0,C0,0.3569460629910091,0.43166827259702123,11.633075575346155,4.63169359585091,9.742597102006913,3.9213054505031963,329,83
3636,0,C1,0.3569460629910091,0.43498037667323747,11.633075575346155,4.63777183123373,9.742597102006913,3.9137884212827934,329,83
3636,0,C2,0.3569460629910091,0.436988521566876,11.633075575346155,4.630384822972435,9.742597102006913,3.908106288551941,329,83
