task,seed,outer_fold,condition,model,pearson,rmse,mae,n_train,n_test
fluid_intelligence,0,3,R0,equal_weight,0.17623904657732464,4.892832435837822,4.2184225875394255,330,82
fluid_intelligence,0,4,R0,FC,0.26099474853405646,5.408210912564001,4.197994601808023,330,82
fluid_intelligence,0,4,R0,SC,0.4148728119735355,4.691808667457059,3.6941525663423462,330,82
fluid_intelligence,0,4,R0,FP,0.2604646659725699,4.962586440243026,4.1576447597201724,330,82
fluid_intelligence,0,4,R0,fused,0.444940448596054,4.601998107183199,3.6632822151315674,330,82
fluid_intelligence,0,4,R0,equal_weight,0.41685032678043055,4.676123967228706,3.7423339043912853,330,82
fluid_intelligence,1,0,R0,FC,0.22221231320550522,5.199830737450859,4.179168102814128,329,83
fluid_intelligence,1,0,R0,SC,0.2037408465744035,4.746307193485155,3.7839544985676095,329,83
fluid_intelligence,1,0,R0,FP,0.26918499350234093,4.528891809518354,3.6889599349580777,329,83
fluid_intelligence,1,0,R0,fused,0.25445222947827595,4.538723985980989,3.6370686791820526,329,83
fluid_intelligence,1,0,R0,equal_weight,0.30126606595288713,4.435862885339379,3.5642886355560273,329,83
fluid_intelligence,1,1,R0,FC,0.23477224840393562,5.421142732505142,4.316210357797787,329,83
fluid_intelligence,1,1,R0,SC,0.37236487119377437,4.397208025829504,3.5680015477095304,329,83
fluid_intelligence,1,1,R0,FP,0.27689886546786124,4.552264885731997,3.922599809375928,329,83
fluid_intelligence,1,1,R0,fused,0.39404767738436186,4.309410238321218,3.498110033673179,329,83
fluid_intelligence,1,1,R0,equal_weight,0.36911788288724584,4.409775762786466,3.6202657434189103,329,83
fluid_intelligence,1,2,R0,FC,0.194960592096337,5.878067680315708,4.6754930070693215,330,82
fluid_intelligence,1,2,R0,SC,0.40817622833307143,4.836274640269176,3.9668407874220777,330,82
fluid_intelligence,1,2,R0,FP,0.2531667096142571,5.256496339319921,4.4929805127259055,330,82
fluid_intelligence,1,2,R0,fused,0.42168306145747536,4.804359830579724,3.9873710252199817,330,82
fluid_intelligence,1,2,R0,equal_weight,0.35404405245023807,4.983941036294206,4.109067495883444,330,82
fluid_intelligence,1,3,R0,FC,0.12022191198621027,6.471716309862908,5.475744822746876,330,82
fluid_intelligence,1,3,R0,SC,0.39831335310798965,4.7615250458949525,4.010914563020632,330,82
fluid_intelligence,1,3,R0,FP,0.11603548582317386,5.769431843773477,4.877331915514564,330,82
fluid_intelligence,1,3,R0,fused,0.3138905977667089,5.049737164273727,4.38264365644247,330,82
fluid_intelligence,1,3,R0,equal_weight,0.29231151079855383,5.138252152032715,4.443655858823744,330,82
fluid_intelligence,1,4,R0,FC,0.06754621539445634,6.107879826385806,5.071223799715169,330,82
fluid_intelligence,1,4,R0,SC,0.29779368221874525,4.73392912523,3.9337547685292567,330,82
fluid_intelligence,1,4,R0,FP,0.27707985949535385,4.688390270218691,3.9818618885212382,330,82
fluid_intelligence,1,4,R0,fused,0.2667044706217193,4.796672642408195,3.96167879730237,330,82
fluid_intelligence,1,4,R0,equal_weight,0.19086570678447656,5.068538392095658,4.2381816582345575,330,82
fluid_intelligence,2,0,R0,FC,0.22934999853728955,5.809850749362463,4.793300715994568,329,83
fluid_intelligence,2,0,R0,SC,0.42615316540358394,4.712510329830478,3.8294632743371517,329,83
fluid_intelligence,2,0,R0,FP,0.23539449660330636,5.228526475037045,4.33666302690373,329,83
fluid_intelligence,2,0,R0,fused,0.4572358642320912,4.6243510589106585,3.823929689662071,329,83
fluid_intelligence,2,0,R0,equal_weight,0.3959183360940838,4.804851856364164,4.020804779260227,329,83
fluid_intelligence,2,1,R0,FC,0.16624315293019462,5.6416833245172295,4.7393668531712585,329,83
fluid_intelligence,2,1,R0,SC,0.2895552009305497,4.677420883283748,3.8851440133330017,329,83
fluid_intelligence,2,1,R0,FP,0.19480971174685557,5.017630455930846,4.355620428307656,329,83
fluid_intelligence,2,1,R0,fused,0.3077811494869117,4.587766970225434,3.912627897321363,329,83
fluid_intelligence,2,1,R0,equal_weight,0.27686114358534175,4.72343727593754,4.100557594964681,329,83
fluid_intelligence,2,2,R0,FC,0.14698894727587924,5.665910047826477,4.583522617406028,330,82
fluid_intelligence,2,2,R0,SC,0.4260113840104183,4.273084258249353,3.5295046545119817,330,82
fluid_intelligence,2,2,R0,FP,0.20491132894352612,4.956602824328362,3.9328323599046504,330,82
fluid_intelligence,2,2,R0,fused,0.40621747236424366,4.314732811365928,3.523906586687632,330,82
fluid_intelligence,2,2,R0,equal_weight,0.3164858544468139,4.587303915947207,3.7125385047058477,330,82
fluid_intelligence,2,3,R0,FC,0.33903468319729124,5.124926817078082,4.090750494159126,330,82
fluid_intelligence,2,3,R0,SC,0.3889444526226519,4.653530486992415,3.704916258820292,330,82
fluid_intelligence,2,3,R0,FP,0.38020991609270066,4.7133705700487765,3.935268100318195,330,82
fluid_intelligence,2,3,R0,fused,0.45983561834195985,4.496542004092438,3.606431163288978,330,82
fluid_intelligence,2,3,R0,equal_weight,0.45653437462864455,4.502795816108275,3.6213184605467807,330,82
fluid_intelligence,2,4,R0,FC,0.15771186172098392,5.705343700641078,4.6189115559761005,330,82
fluid_intelligence,2,4,R0,SC,0.36174740271137507,4.647553791222223,3.8744191322590606,330,82
fluid_intelligence,2,4,R0,FP,0.18551656016405255,4.7919204919741345,4.1960693299775285,330,82
fluid_intelligence,2,4,R0,fused,0.3659989570447536,4.596023576928386,3.8603447529431643,330,82
fluid_intelligence,2,4,R0,equal_weight,0.302146493451522,4.787530200276913,3.982756646230813,330,82
fluid_intelligence,3,0,R0,FC,-0.0166189970644728,5.961045584051535,4.905682825556989,329,83
fluid_intelligence,3,0,R0,SC,0.2483656482136284,4.864380870582836,4.047564509853732,329,83
fluid_intelligence,3,0,R0,FP,0.05923336220662751,4.915093512038555,4.262282853053936,329,83
fluid_intelligence,3,0,R0,fused,0.21672287290766362,4.875567640633779,4.107538468856529,329,83
fluid_intelligence,3,0,R0,equal_weight,0.12419373495937118,5.104745180810909,4.326619391953705,329,83
fluid_intelligence,3,1,R0,FC,0.1322937065697279,5.591723337474201,4.353571551688537,329,83
fluid_intelligence,3,1,R0,SC,0.36410336895898743,4.541984749437563,3.6380604059604025,329,83
fluid_intelligence,3,1,R0,FP,0.15135408470338357,5.035575172750062,3.9797533120191635,329,83
fluid_intelligence,3,1,R0,fused,0.3693834348292676,4.4817866981499295,3.5975114950715237,329,83
fluid_intelligence,3,1,R0,equal_weight,0.2968519412750007,4.664185340518278,3.6581696300133104,329,83
fluid_intelligence,3,2,R0,FC,0.2558754346058441,5.510222558009862,4.275752629680555,330,82
fluid_intelligence,3,2,R0,SC,0.3775662518919305,4.495974894174796,3.5149331703397255,330,82
fluid_intelligence,3,2,R0,FP,0.3053966038935124,4.61298241062862,3.970173989477462,330,82
fluid_intelligence,3,2,R0,fused,0.4085583482126977,4.407105564684443,3.50274548273755,330,82
fluid_intelligence,3,2,R0,equal_weight,0.3723273171558953,4.555419587906917,3.6115090936204495,330,82
fluid_intelligence,3,3,R0,FC,0.2881681612304412,5.481422481581321,4.51744040276285,330,82
fluid_intelligence,3,3,R0,SC,0.41022797808312844,4.6648316965286565,3.896483337556082,330,82
fluid_intelligence,3,3,R0,FP,0.3378939883069478,4.819043134666466,4.109116150249635,330,82
fluid_intelligence,3,3,R0,fused,0.44735988177941277,4.563047935708937,3.828652476394406,330,82
fluid_intelligence,3,3,R0,equal_weight,0.41741798345040926,4.650246902040007,3.9609275058402043,330,82
fluid_intelligence,3,4,R0,FC,0.18660573668487362,5.777614137882084,4.412319741182722,330,82
fluid_intelligence,3,4,R0,SC,0.2377431129698708,4.975161753801156,4.074876033373013,330,82
fluid_intelligence,3,4,R0,FP,0.16232107885005947,4.955496691186846,4.18160724616561,330,82
fluid_intelligence,3,4,R0,fused,0.2803069030953894,4.8380123008089555,3.9321747516089163,330,82
fluid_intelligence,3,4,R0,equal_weight,0.2693079517074031,4.92617205108594,3.874194679020294,330,82
fluid_intelligence,4,0,R0,FC,0.17443445413864123,5.580054882193504,4.565122061673182,329,83
fluid_intelligence,4,0,R0,SC,0.3722206445721284,4.509378582798186,3.694621165271517,329,83
fluid_intelligence,4,0,R0,FP,0.2281112680854945,4.705159645557665,4.145201501749468,329,83
fluid_intelligence,4,0,R0,fused,0.38066047550314097,4.471974208500475,3.7134883967812975,329,83
fluid_intelligence,4,0,R0,equal_weight,0.30706261128905565,4.679725772713961,3.938761305092055,329,83
fluid_intelligence,4,1,R0,FC,0.07121758243704303,5.69770805587449,4.482505418960391,329,83
fluid_intelligence,4,1,R0,SC,0.40803312965061417,4.2866070213902345,3.5975806979791605,329,83
fluid_intelligence,4,1,R0,FP,0.07603708573922668,5.050170915784689,4.1174417927270754,329,83
fluid_intelligence,4,1,R0,fused,0.37089604010844024,4.356279644134301,3.6155735353340304,329,83
fluid_intelligence,4,1,R0,equal_weight,0.25740420663701746,4.685889340932374,3.777100682466396,329,83
fluid_intelligence,4,2,R0,FC,0.2332796606352623,5.446628302145523,4.364826760320286,330,82
fluid_intelligence,4,2,R0,SC,0.33412452218017863,4.661500523976256,3.8236309759580744,330,82
fluid_intelligence,4,2,R0,FP,0.19698649873855711,4.8381930849966475,3.922617606674652,330,82
fluid_intelligence,4,2,R0,fused,0.3715766774401392,4.55325577421663,3.7483771844601157,330,82
fluid_intelligence,4,2,R0,equal_weight,0.34466517976980204,4.655736979540652,3.829452236977811,330,82
fluid_intelligence,4,3,R0,FC,0.34558265008117395,5.211174554540712,4.297112612852753,330,82
