task,seed,outer_fold,control_prior,control_display,lambda_fc,lambda_l,fp_r_matched,fp_r_control,fp_delta_r,fp_rmse_matched,fp_rmse_control,fp_mae_matched,fp_mae_control,fused_r_matched,fused_r_control,fused_delta_r,fused_rmse_matched,fused_rmse_control,fused_mae_matched,fused_mae_control,w_fp,w_sc
working_memory,4,0,shuffled,Shuffled,0.1,0.5,0.22089818139291378,0.19757196954792583,-0.023326211844987954,11.306036351800815,11.492488882556312,9.226572366151865,9.468146671462941,0.20402780610611576,0.19078530255951948,-0.013242503546596285,11.03263507147881,11.07523577855595,8.889818626939043,8.960371462164424,0.65,0.35
working_memory,4,1,shuffled,Shuffled,1.0,0.03,0.15567817125000769,0.08655157683658679,-0.0691265944134209,11.603386518132616,11.712053406706866,9.311780176376699,9.511255776506626,0.21880379167523772,0.17337864380155793,-0.045425147873679794,11.335641073743101,11.423096403789005,9.188252513195799,9.375713737691699,0.85,0.15
working_memory,4,2,shuffled,Shuffled,1.0,0.1,0.24928003889516373,0.1946828659299086,-0.054597172965255125,10.611559355093943,10.77398614023046,8.714360340671465,8.852567182970237,0.24278992857811432,0.18867073941698057,-0.05411918916113376,10.620636288361727,10.7771931664296,8.74939457859788,8.891464404435943,0.95,0.05
working_memory,4,3,shuffled,Shuffled,0.1,0.5,0.22078764337652867,0.19215420599749633,-0.028633437379032345,12.33452872006471,12.537898044689173,9.79826739777591,10.151646389165471,0.2407645326436171,0.2200171285156885,-0.02074740412792861,12.034935315466225,12.109466476206872,9.609787926169266,9.815416617000093,0.75,0.25
working_memory,4,4,shuffled,Shuffled,0.1,5.0,0.40975824365244395,0.4315017608836222,0.021743517231178233,10.727655819042331,10.66211983088053,8.742902072475767,8.872180157033226,0.4209243192660154,0.44380630809192145,0.02288198882590603,10.613668649647808,10.558362723404747,8.627511482605668,8.73644141659234,0.9,0.1
working_memory,5,0,shuffled,Shuffled,0.1,0.03,0.25763933632334585,0.24396579644807137,-0.013673539875274476,12.184274537079146,12.0537829826922,9.162127798346418,9.190055357237508,0.1137576840359747,0.09040655739678549,-0.0233511266391892,12.459919944645534,12.462764391117133,9.8072729781803,9.81118881980482,0.55,0.45
working_memory,5,1,shuffled,Shuffled,0.001,5.0,0.2936326690026423,0.24051518509584063,-0.053117483906801655,12.796207729862349,13.042526331158843,10.34666543537699,10.452737849075959,0.2746246616571612,0.22344771017267892,-0.051176951484482286,11.932456792040673,12.188304910113173,9.64622485205893,9.921053896732452,0.6,0.4
working_memory,5,2,shuffled,Shuffled,0.1,0.5,0.10166614695371652,0.06618409426149807,-0.03548205269221845,12.246506738994956,12.514604565413107,9.498303055683715,9.838197556172062,0.12406477745024741,0.09152362513308063,-0.03254115231716678,11.376870153468499,11.552742804941905,8.979381102497708,9.193333981508733,0.75,0.25
working_memory,5,3,shuffled,Shuffled,1.0,0.03,0.3579507883241102,0.34643220095187444,-0.011518587372235767,10.752939817339259,10.810584451101489,8.983820811578104,8.980569616729644,0.1875032429170714,0.1762876735679534,-0.011215569349117993,11.580887884601268,11.616579861648779,9.480523336670482,9.533594697550953,0.45,0.55
working_memory,5,4,shuffled,Shuffled,0.1,0.5,0.18056813808938518,0.2031829782300429,0.022614840140657705,11.8023932799249,11.584912493027618,9.71110469585203,9.585718488247934,0.18056813808938518,0.2031829782300429,0.022614840140657705,11.8023932799249,11.584912493027618,9.71110469585203,9.585718488247934,1.0,0.0
working_memory,6,0,shuffled,Shuffled,0.1,5.0,0.27504899250259457,0.20849588866089497,-0.0665531038416996,11.682543308145332,12.063071301173272,9.520862411548872,9.870031707728266,0.28265691146151856,0.21733719198014081,-0.06531971948137774,11.510909211860989,11.863998572860313,9.372086010307848,9.736603756087007,0.9,0.1
working_memory,6,1,shuffled,Shuffled,0.1,1.0,0.22404911402418864,0.18178372299122125,-0.04226539103296739,11.130827278027944,11.234364900218033,8.985771628449557,9.101303944419504,0.26878995719263116,0.23660014635406737,-0.03218981083856379,10.353139599257336,10.442826153231353,8.349787469810929,8.430312471241967,0.7,0.3
working_memory,6,2,shuffled,Shuffled,1.0,0.5,0.05202186871928727,0.04955970506549331,-0.00246216365379396,12.099340330756387,12.052496647066748,10.315761537245233,10.266536842944852,0.049166850901329134,0.0465085083407118,-0.0026583425606173314,12.067960598875366,12.028126929585786,10.287462659548288,10.235644065220582,0.9,0.1
working_memory,6,3,shuffled,Shuffled,0.1,2.0,0.35264776293180855,0.2978297489831516,-0.05481801394865693,10.41992012721781,10.780675700407613,7.932686806661072,8.27495659298744,0.3607118627179159,0.3082805261310839,-0.05243133658683197,10.19578263682978,10.510314793740706,7.735539042249778,8.016104081056183,0.85,0.15
working_memory,6,4,shuffled,Shuffled,1.0,2.0,0.47159022453993704,0.46407454971495504,-0.007515674824981999,11.452483165351689,11.495064607553307,9.523603452066974,9.671215419529704,0.2874309639900461,0.2858472530115738,-0.0015837109784722636,11.949097727095621,11.956128704521259,9.75227393493625,9.752272340962111,0.35,0.65
